,feature_total_nodes,feature_unique_node_types,feature_max_depth,feature_avg_depth,feature_depth_variance,feature_cyclomatic_complexity,feature_cognitive_complexity,feature_nesting_complexity,feature_control_flow_complexity,feature_operator_density,feature_literal_density,feature_call_density,feature_variable_density,feature_attribute_density,feature_node_type_entropy,feature_operator_entropy,feature_variable_entropy,feature_unique_variables,feature_unique_operators,feature_unique_functions,feature_avg_branching_factor,feature_max_branching_factor,feature_leaves_to_nodes_ratio,feature_loops_count,feature_conditionals_count,feature_functions_count,feature_classes_count,feature_try_blocks_count,feature_vocabulary_size,feature_program_length,feature_program_volume,feature_program_difficulty,feature_program_effort
2163,45,15,7,3.688888888888889,2.7191919191919194,5,6,4,4,0.0888888888888888,0.0888888888888888,0.0666666666666666,0.2666666666666666,0.0,3.2919926861143205,2.0,2.2841591278514217,6,4,2,0.9777777777777776,4,0.4666666666666667,2,2,0,0,0,13,20,74.00879436282185,3.555555555555556,263.14237995669987
6298,35,17,7,3.342857142857143,3.349579831932773,3,2,2,2,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.2,0.0571428571428571,3.7031073894908615,0.0,1.448815635725185,3,1,2,0.9714285714285714,4,0.4571428571428571,1,1,1,0,0,6,10,25.84962500721156,0.9,23.264662506490406
6260,41,11,7,4.048780487804878,3.697560975609756,4,4,3,3,0.024390243902439,0.024390243902439,0.048780487804878,0.2926829268292683,0.0,2.666758860289783,0.0,2.292481250360578,5,1,1,0.975609756097561,3,0.4390243902439024,2,1,0,0,0,7,14,39.302968908806456,1.0833333333333333,42.57821631787366
8322,13,8,5,2.4615384615384617,1.935897435897436,2,1,1,1,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,2.815072410115944,0.0,1.584962500721156,3,1,2,0.9230769230769232,3,0.3846153846153846,0,1,0,0,0,5,5,11.60964047443681,0.5,5.804820237218405
203,51,14,7,3.843137254901961,3.2949019607843137,1,0,0,0,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.2352941176470588,0.0980392156862745,3.19703942386852,0.0,2.6887218755408666,7,1,3,0.9803921568627452,5,0.4313725490196078,0,0,1,0,0,10,16,53.1508495181978,0.7777777777777778,41.33954962526495
3694,14,8,3,1.8571428571428568,0.7472527472527473,2,1,1,1,0.0,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.0,2.8073549220576046,0.0,1.5,3,0,1,0.9285714285714286,3,0.5,1,0,0,0,0,5,6,13.931568569324174,0.0,0.0
1859,81,21,7,3.7777777777777777,2.475,4,4,3,3,0.0617283950617283,0.1111111111111111,0.0246913580246913,0.2469135802469135,0.0,3.566573659722468,1.9219280948873625,2.603701696057348,7,4,2,0.9876543209876544,6,0.4814814814814814,2,1,1,0,0,13,34,125.81495041679712,6.444444444444445,810.8074582415816
4100,51,14,7,3.843137254901961,3.2949019607843137,1,0,0,0,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.2352941176470588,0.0980392156862745,3.19703942386852,0.0,2.6887218755408666,7,1,3,0.9803921568627452,5,0.4313725490196078,0,0,1,0,0,10,16,53.1508495181978,0.7777777777777778,41.33954962526495
4763,14,7,5,2.357142857142857,1.93956043956044,2,1,1,1,0.0,0.0714285714285714,0.2142857142857142,0.2857142857142857,0.0,2.556656707462823,0.0,2.0,4,0,3,0.9285714285714286,3,0.3571428571428571,1,0,0,0,0,5,5,11.60964047443681,0.0,0.0
3925,22,10,4,2.409090909090909,1.300865800865801,2,1,1,1,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.3181818181818182,0.0,2.8566532127809308,0.0,1.1488348542809166,3,1,2,0.9545454545454546,4,0.4090909090909091,1,0,0,0,0,5,9,20.89735285398626,1.0,20.89735285398626
1693,123,22,8,4.772357723577236,3.111688657870185,5,5,3,3,0.040650406504065,0.024390243902439,0.08130081300813,0.3089430894308943,0.0,3.1479317529733426,2.321928094887362,3.2244050663493464,10,5,3,0.991869918699187,5,0.4308943089430894,2,2,1,0,0,18,46,191.8165500663464,7.884615384615385,1512.399721676962
7060,26,15,6,3.1538461538461537,2.455384615384616,3,2,2,2,0.0769230769230769,0.1538461538461538,0.0384615384615384,0.1923076923076923,0.0,3.561607392201214,1.0,1.521928094887362,3,2,1,0.9615384615384616,3,0.4615384615384615,1,1,1,0,0,9,11,34.86917501586544,1.2857142857142858,44.831796448969854
6571,14,8,6,3.2142857142857144,3.258241758241758,1,0,0,0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,2.7534343861887853,0.0,1.584962500721156,3,0,2,0.9285714285714286,2,0.3571428571428571,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
1865,43,15,7,4.162790697674419,3.13953488372093,1,0,0,0,0.0465116279069767,0.0232558139534883,0.0697674418604651,0.2093023255813953,0.1162790697674418,3.242232126836168,0.0,2.4193819456463714,6,1,3,0.9767441860465116,3,0.4186046511627907,0,0,1,0,0,8,12,36.0,0.7142857142857143,25.714285714285715
1661,32,14,5,3.09375,1.6360887096774193,3,2,2,2,0.03125,0.0625,0.03125,0.25,0.03125,3.226409765557392,0.0,1.4056390622295665,3,1,1,0.96875,3,0.46875,1,1,0,0,0,5,11,25.541209043760983,1.25,31.92651130470123
5766,50,15,6,3.18,2.109795918367347,5,5,3,4,0.06,0.12,0.06,0.26,0.02,3.292062993950759,1.584962500721156,2.411602217974672,6,3,2,0.98,5,0.46,2,2,0,0,0,14,22,83.76180828526729,2.590909090909091,217.01923055728344
2620,14,8,4,2.2142857142857144,1.4120879120879122,2,1,1,1,0.0,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.0,2.8423709931771093,0.0,1.584962500721156,3,0,2,0.9285714285714286,3,0.4285714285714285,1,0,0,0,0,6,6,15.509775004326936,0.0,0.0
6032,11,8,4,2.272727272727273,1.6181818181818182,1,0,0,0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,2.913977073182752,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
5933,51,15,6,3.313725490196078,2.219607843137255,3,2,2,2,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.2941176470588235,0.0,3.056423325358532,0.0,2.389898095464287,6,1,2,0.9803921568627452,5,0.4313725490196078,1,1,1,0,0,9,18,57.05865002596162,1.0625,60.62481565258422
2432,30,17,6,3.433333333333333,2.185057471264368,3,2,2,2,0.1,0.1,0.0333333333333333,0.2,0.0,3.711080496244278,1.584962500721156,1.7924812503605778,4,3,1,0.9666666666666668,3,0.4666666666666667,1,1,1,0,0,10,12,39.86313713864835,1.9285714285714288,76.87890733882182
662,14,9,4,2.2142857142857144,1.4120879120879122,1,0,0,0,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,2.896291529045928,0.0,1.5,3,0,1,0.9285714285714286,3,0.3571428571428571,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
6340,31,15,6,3.645161290322581,2.503225806451613,2,1,1,1,0.032258064516129,0.032258064516129,0.064516129032258,0.2580645161290322,0.032258064516129,3.2767769555481654,0.0,2.25,5,1,2,0.967741935483871,3,0.4193548387096774,0,1,0,0,0,7,10,28.07354922057604,0.75,21.05516191543203
1353,24,9,5,2.6666666666666665,1.6231884057971016,2,1,1,1,0.0416666666666666,0.0,0.0833333333333333,0.3333333333333333,0.0,2.6572682296173897,0.0,2.5,6,1,2,0.9583333333333334,3,0.4166666666666667,1,0,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
989,9,8,5,2.4444444444444446,2.7777777777777777,1,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.9477027792200903,0.0,0.0,1,0,1,0.8888888888888888,2,0.3333333333333333,0,0,1,0,0,1,1,0.0,0.0,0.0
815,31,12,5,2.677419354838709,1.49247311827957,1,0,0,0,0.0,0.032258064516129,0.0967741935483871,0.2580645161290322,0.064516129032258,3.058877358704182,0.0,2.1556390622295662,5,0,3,0.967741935483871,5,0.3870967741935484,0,0,1,0,0,6,9,23.264662506490403,0.0,0.0
190,11,8,6,3.0,3.8,1,0,0,0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,2.8453509366224368,0.0,0.0,1,0,1,0.9090909090909092,2,0.3636363636363636,0,0,1,0,0,1,1,0.0,0.0,0.0
7340,22,12,4,2.272727272727273,1.0649350649350648,2,1,1,1,0.0,0.0,0.0,0.2727272727272727,0.0,3.174674231978642,0.0,1.4591479170272448,3,0,0,0.9545454545454546,4,0.4090909090909091,1,0,1,0,0,3,6,9.509775004326936,0.0,0.0
3283,40,13,5,3.125,1.4967948717948718,3,2,2,2,0.025,0.075,0.075,0.3,0.0,3.045461844238321,0.0,2.688721875540867,7,1,3,0.975,4,0.45,1,1,0,0,0,10,16,53.1508495181978,0.8333333333333334,44.29237459849816
2087,43,16,7,3.86046511627907,3.8372093023255816,2,1,1,1,0.0232558139534883,0.0,0.0697674418604651,0.2558139534883721,0.0232558139534883,3.172442623469355,0.0,2.413088436425758,6,1,3,0.9767441860465116,4,0.4186046511627907,1,0,1,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
5587,24,12,5,2.583333333333333,1.7318840579710144,2,1,1,1,0.0416666666666666,0.0416666666666666,0.0,0.2916666666666667,0.0,3.151363669197544,0.0,1.3787834934861751,3,1,0,0.9583333333333334,4,0.4166666666666667,1,0,1,0,0,5,9,20.89735285398626,1.0,20.89735285398626
4715,25,10,5,2.64,1.9066666666666667,2,1,1,1,0.04,0.12,0.08,0.28,0.0,2.9632156925345843,0.0,2.235926350629033,5,1,2,0.96,4,0.44,0,1,0,0,0,9,11,34.86917501586544,0.625,21.7932343849159
4280,29,12,5,3.0689655172413794,1.7807881773399017,3,2,2,2,0.0344827586206896,0.0689655172413793,0.0,0.2758620689655172,0.0,3.050864720763204,0.0,1.4056390622295665,3,1,0,0.9655172413793104,3,0.4827586206896552,1,1,0,0,0,5,11,25.541209043760983,1.25,31.92651130470123
3012,28,15,5,2.6785714285714284,1.5595238095238095,2,1,1,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.2857142857142857,0.0,3.3657646371790224,0.0,1.9056390622295665,4,1,1,0.9642857142857144,4,0.4285714285714285,1,0,1,0,0,6,10,25.84962500721156,0.9,23.264662506490406
1945,12,7,4,2.0,1.2727272727272727,2,1,1,1,0.0,0.1666666666666666,0.1666666666666666,0.25,0.0,2.688721875540867,0.0,1.584962500721156,3,0,2,0.9166666666666666,3,0.4166666666666667,1,0,0,0,0,5,5,11.60964047443681,0.0,0.0
2134,23,8,6,3.391304347826087,3.067193675889328,2,1,1,1,0.0,0.0434782608695652,0.0869565217391304,0.217391304347826,0.1739130434782608,2.540534109342369,0.0,1.3709505944546687,3,0,2,0.9565217391304348,3,0.4347826086956521,1,0,0,0,0,4,6,12.0,0.0,0.0
1043,75,17,6,2.92,1.6421621621621625,3,2,1,1,0.0666666666666666,0.0533333333333333,0.0266666666666666,0.2933333333333333,0.0,3.3226611183930914,1.521928094887362,2.494918848233951,6,3,1,0.9866666666666668,9,0.4533333333333333,2,0,1,0,0,12,31,111.13383752235583,4.333333333333333,481.5799625968753
441,33,16,6,3.363636363636364,2.363636363636364,3,2,2,2,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.2424242424242424,0.0,3.408030482994817,0.0,2.1556390622295662,5,1,2,0.9696969696969696,3,0.4242424242424242,1,1,1,0,0,7,10,28.07354922057604,0.75,21.05516191543203
7080,31,15,6,3.129032258064516,2.582795698924732,2,1,1,1,0.032258064516129,0.0967741935483871,0.0,0.2258064516129032,0.0,3.448679069643097,0.0,1.448815635725185,3,1,0,0.967741935483871,4,0.4838709677419355,1,0,1,0,0,7,11,30.880904142633646,0.8333333333333334,25.73408678552804
5234,35,16,6,3.571428571428572,2.546218487394958,3,2,2,2,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.1714285714285714,0.0285714285714285,3.5713023022883705,1.9219280948873625,1.2516291673878228,3,4,2,0.9714285714285714,3,0.5142857142857142,1,1,0,0,0,12,17,60.94436251225965,3.0,182.8330875367789
8077,7,5,2,1.2857142857142858,0.5714285714285714,2,1,1,1,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0,2.235926350629032,0.0,0.0,1,0,0,0.8571428571428571,3,0.4285714285714285,0,1,0,0,0,3,3,4.754887502163468,0.0,0.0
2823,16,10,5,2.5,1.8666666666666667,1,0,0,0,0.0,0.0625,0.0625,0.1875,0.0625,3.077819531114783,0.0,0.9182958340544896,2,0,1,0.9375,3,0.4375,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
623,10,8,5,2.6,2.488888888888889,1,0,0,0,0.0,0.2,0.1,0.1,0.1,2.9219280948873627,0.0,0.0,1,0,1,0.9,3,0.5,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
1356,8,7,4,2.0,1.7142857142857142,1,0,0,0,0.0,0.0,0.0,0.125,0.125,2.75,0.0,0.0,1,0,0,0.875,2,0.375,0,0,1,0,0,1,1,0.0,0.0,0.0
554,35,14,7,3.971428571428572,3.205042016806723,1,0,0,0,0.0285714285714285,0.0571428571428571,0.0857142857142857,0.2,0.1142857142857142,3.2739773892436084,0.0,2.235926350629033,5,1,3,0.9714285714285714,3,0.4285714285714285,0,0,1,0,0,8,10,30.0,0.6428571428571429,19.28571428571429
541,96,15,8,4.614583333333333,4.15515350877193,4,4,3,3,0.0520833333333333,0.125,0.03125,0.21875,0.0,3.138727458150949,0.7219280948873623,2.362355971203013,7,2,3,0.9895833333333334,5,0.5104166666666666,1,2,0,0,0,16,38,152.0,2.357142857142857,358.2857142857143
5922,49,15,5,2.653061224489796,1.314625850340136,2,1,1,1,0.0204081632653061,0.0612244897959183,0.0816326530612244,0.2448979591836734,0.0408163265306122,3.349531916366413,0.0,2.292481250360578,5,1,2,0.979591836734694,7,0.4081632653061224,0,1,1,0,0,9,16,50.718800023076994,0.9375,47.548875021634686
805,21,9,5,2.7142857142857144,1.8142857142857145,2,1,1,1,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.2857142857142857,0.0,2.77925537606794,0.0,2.2516291673878226,5,1,3,0.9523809523809524,3,0.4285714285714285,1,0,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
3279,83,24,7,3.975903614457832,2.853070819864825,3,2,2,2,0.0843373493975903,0.0240963855421686,0.0602409638554216,0.2409638554216867,0.0602409638554216,3.549494540276988,2.5216406363433186,2.5037016960573486,6,6,3,0.9879518072289156,6,0.4337349397590361,1,1,1,0,0,13,29,107.31275182609168,9.428571428571429,1011.8059457888644
3655,54,11,7,3.574074074074074,2.739692522711391,3,3,2,2,0.0,0.0185185185185185,0.1111111111111111,0.2777777777777778,0.037037037037037,2.7052290027422976,0.0,2.739572261986723,7,0,3,0.9814814814814816,5,0.4074074074074074,2,0,0,0,0,8,16,48.0,0.0,0.0
5174,27,13,6,3.4444444444444446,2.333333333333333,3,2,2,2,0.037037037037037,0.074074074074074,0.1111111111111111,0.2592592592592592,0.0,3.2024376147229643,0.0,2.1280852788913944,5,1,3,0.9629629629629628,3,0.4074074074074074,1,1,1,0,0,8,10,30.0,0.6428571428571429,19.28571428571429
28,28,12,5,2.4285714285714284,1.3650793650793651,3,2,2,2,0.0357142857142857,0.1785714285714285,0.1071428571428571,0.2142857142857142,0.0,3.240415529881632,0.0,1.4591479170272446,3,1,2,0.9642857142857144,5,0.4642857142857143,1,1,0,0,0,8,12,36.0,0.7857142857142857,28.285714285714285
2646,11,8,4,2.272727272727273,1.6181818181818182,1,0,0,0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,2.913977073182752,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
1565,17,9,5,2.823529411764706,2.2794117647058822,1,0,0,0,0.0,0.0,0.1176470588235294,0.1764705882352941,0.1176470588235294,2.889549430862088,0.0,0.9182958340544896,2,0,2,0.9411764705882352,3,0.3529411764705882,0,0,1,0,0,2,3,3.0,0.0,0.0
7334,33,11,6,3.363636363636364,2.426136363636364,2,1,1,1,0.1212121212121212,0.1515151515151515,0.0,0.1515151515151515,0.0,3.120638257074696,0.8112781244591328,0.7219280948873623,2,2,0,0.9696969696969696,3,0.5151515151515151,0,1,0,0,0,8,14,42.0,1.6666666666666667,70.0
8295,24,10,6,3.208333333333333,2.606884057971014,2,1,1,1,0.0416666666666666,0.0416666666666666,0.125,0.2916666666666667,0.0,2.749218483597409,0.0,2.235926350629033,5,1,3,0.9583333333333334,3,0.4166666666666667,1,0,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
4299,45,16,7,3.4,2.381818181818182,3,2,2,2,0.0222222222222222,0.1333333333333333,0.0666666666666666,0.2222222222222222,0.0444444444444444,3.3705617206318728,0.0,1.846439344671016,4,1,3,0.9777777777777776,6,0.4666666666666667,1,1,1,0,0,11,17,58.81033751683405,0.8,47.048270013467246
449,51,14,7,3.019607843137255,2.4196078431372547,2,1,1,1,0.0,0.0196078431372549,0.0784313725490196,0.2549019607843137,0.0784313725490196,3.08769841753806,0.0,2.7192945256669794,7,0,4,0.9803921568627452,7,0.392156862745098,1,0,1,0,0,8,14,42.0,0.0,0.0
1716,11,6,5,2.909090909090909,2.890909090909091,1,0,0,0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.0,2.413088436425758,0.0,1.584962500721156,3,0,2,0.9090909090909092,2,0.3636363636363636,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
1607,34,15,6,3.6176470588235294,2.546345811051693,3,2,2,2,0.1470588235294117,0.1470588235294117,0.0588235294117647,0.1764705882352941,0.0294117647058823,3.5395454741006134,1.521928094887362,1.2516291673878228,3,3,2,0.9705882352941176,3,0.5,1,1,0,0,0,10,16,53.1508495181978,2.357142857142857,125.2841452928948
4373,20,13,4,2.6,1.4105263157894736,1,0,0,0,0.0,0.1,0.05,0.2,0.0,3.421928094887362,0.0,1.5,3,0,1,0.95,3,0.4,0,0,1,0,0,5,6,13.931568569324174,0.0,0.0
7054,73,13,11,5.821917808219178,8.12062404870624,4,4,3,3,0.1095890410958904,0.0821917808219178,0.0821917808219178,0.2191780821917808,0.0273972602739726,3.2757301633454,1.5,2.35845859334435,6,3,4,0.9863013698630136,3,0.4794520547945205,1,2,0,0,0,12,30,107.54887502163469,3.6666666666666665,394.3458750793272
5460,23,11,5,2.5217391304347827,1.533596837944664,1,0,0,0,0.0,0.0434782608695652,0.0869565217391304,0.2608695652173913,0.0434782608695652,3.083587370023807,0.0,1.918295834054489,4,0,2,0.9565217391304348,4,0.391304347826087,0,0,1,0,0,5,7,16.253496664211536,0.0,0.0
1173,20,13,6,2.95,2.5763157894736843,1,0,0,0,0.15,0.15,0.0,0.15,0.0,3.5086949695628418,1.584962500721156,0.9182958340544896,2,3,0,0.95,3,0.5,0,0,1,0,0,8,9,27.0,1.8,48.6
2461,38,12,6,3.8157894736842106,2.532716927453769,2,1,1,1,0.0263157894736842,0.0263157894736842,0.0789473684210526,0.1842105263157894,0.131578947368421,2.990284093921984,0.0,1.3787834934861751,3,1,2,0.9736842105263158,4,0.4210526315789473,0,1,1,0,0,5,9,20.89735285398626,1.0,20.89735285398626
733,226,20,13,6.920353982300885,9.42473942969518,6,9,5,5,0.0707964601769911,0.0707964601769911,0.0309734513274336,0.243362831858407,0.0,3.237213997051551,1.4772170014624826,3.0312073323213617,11,3,3,0.995575221238938,6,0.4823008849557522,2,3,1,0,0,16,87,348.0,8.192307692307692,2850.9230769230767
2602,9,9,4,2.111111111111111,1.6111111111111112,1,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,3.169925001442312,0.0,0.0,1,1,0,0.8888888888888888,3,0.4444444444444444,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
6486,20,8,6,3.25,2.8289473684210527,2,1,1,1,0.0,0.1,0.1,0.25,0.1,2.6659573209491745,0.0,1.9219280948873625,4,0,2,0.95,4,0.45,1,0,0,0,0,5,7,16.253496664211536,0.0,0.0
6778,35,11,7,3.8,3.8117647058823527,3,3,2,2,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.1714285714285714,0.0,3.2424515878790303,1.521928094887362,0.9182958340544896,2,3,1,0.9714285714285714,3,0.4857142857142857,0,2,0,0,0,8,17,51.0,3.6,183.6
6616,23,12,5,2.8260869565217392,1.968379446640316,3,2,2,2,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.217391304347826,0.0,3.236186283255413,1.0,1.3709505944546687,3,2,2,0.9565217391304348,3,0.4782608695652174,1,1,0,0,0,9,11,34.86917501586544,1.2857142857142858,44.831796448969854
1464,35,16,5,2.8,1.7529411764705882,3,2,2,2,0.0285714285714285,0.0285714285714285,0.0,0.2857142857142857,0.0285714285714285,3.332975433994198,0.0,2.1709505944546685,5,1,0,0.9714285714285714,5,0.4285714285714285,1,1,1,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
6859,33,18,7,3.363636363636364,3.238636363636364,3,2,2,2,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.2424242424242424,0.0,3.677139104850461,1.0,1.811278124459133,4,2,1,0.9696969696969696,4,0.4545454545454545,1,1,1,0,0,9,13,41.20902501875005,1.5714285714285714,64.75703931517866
8120,131,15,9,5.190839694656488,3.1248385202583675,5,6,4,4,0.0687022900763358,0.0763358778625954,0.0305343511450381,0.2519083969465648,0.0,3.0655407168609665,1.7527152789797047,2.9350110746785503,10,4,2,0.9923664122137404,4,0.4885496183206106,2,2,0,0,0,16,52,208.0,7.166666666666667,1490.6666666666667
6456,42,15,6,3.0476190476190474,1.900116144018583,2,1,1,1,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.2619047619047619,0.0476190476190476,3.27844114282136,0.0,2.913977073182752,8,1,3,0.9761904761904762,5,0.4523809523809524,1,0,0,0,0,10,15,49.82892142331043,0.7222222222222222,35.98755436127976
6469,29,13,6,2.896551724137931,2.238916256157636,2,1,1,1,0.0344827586206896,0.2068965517241379,0.0689655172413793,0.2068965517241379,0.0,3.305582718967094,0.0,1.918295834054489,4,1,2,0.9655172413793104,4,0.4482758620689655,1,0,0,0,0,11,13,44.97261104228487,0.6,26.98356662537092
7097,13,7,4,2.1538461538461537,1.4743589743589745,2,1,1,1,0.0,0.0769230769230769,0.1538461538461538,0.3076923076923077,0.0,2.5654483718208256,0.0,1.5,3,0,2,0.9230769230769232,3,0.3846153846153846,1,0,0,0,0,4,5,10.0,0.0,0.0
4279,28,11,6,3.357142857142857,2.7566137566137567,2,1,1,1,0.0714285714285714,0.0357142857142857,0.1071428571428571,0.25,0.0357142857142857,3.0691036912341363,0.0,2.235926350629033,5,1,3,0.9642857142857144,3,0.4285714285714285,1,0,0,0,0,7,10,28.07354922057604,0.6666666666666666,18.715699480384025
4936,107,18,14,6.08411214953271,10.323047081643448,6,9,5,5,0.02803738317757,0.102803738317757,0.0934579439252336,0.1869158878504672,0.0841121495327102,3.417705974890123,0.0,2.703701696057348,8,1,6,0.9906542056074766,5,0.4485981308411215,2,3,1,0,0,19,34,144.4295354570819,0.8611111111111112,124.36987775470942
7079,16,10,4,2.1875,1.2291666666666667,2,1,1,1,0.0625,0.125,0.0625,0.25,0.0,3.077819531114783,0.0,1.5,3,1,1,0.9375,3,0.4375,0,1,0,0,0,6,7,18.09473750504809,0.6,10.856842503028856
6893,21,10,4,2.333333333333333,1.0333333333333334,2,1,1,1,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.238095238095238,0.0,3.1009166856947723,1.0,1.9219280948873625,4,2,1,0.9523809523809524,3,0.5238095238095238,1,0,0,0,0,8,10,30.0,1.3333333333333333,40.0
2057,27,11,6,3.4444444444444446,2.871794871794872,2,1,1,1,0.1481481481481481,0.1481481481481481,0.074074074074074,0.1851851851851851,0.0,3.2002886706435767,1.5,0.9709505944546686,2,3,1,0.9629629629629628,3,0.4814814814814814,0,1,0,0,0,7,13,36.49561398674886,3.375,123.1726972052774
7156,19,10,4,2.421052631578948,1.2573099415204678,2,1,1,1,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.0,3.050301855434981,0.0,2.0,4,1,2,0.9473684210526316,3,0.4736842105263157,1,0,0,0,0,8,9,27.0,0.5714285714285714,15.428571428571429
5372,20,8,6,3.1,2.831578947368421,2,1,1,1,0.0,0.05,0.15,0.25,0.1,2.628212945841001,0.0,2.321928094887362,5,0,3,0.95,3,0.4,1,0,0,0,0,6,6,15.509775004326936,0.0,0.0
485,17,9,4,2.411764705882353,1.3823529411764706,2,1,1,1,0.0588235294117647,0.1764705882352941,0.0588235294117647,0.2352941176470588,0.0,2.866587105828959,0.0,2.0,4,1,1,0.9411764705882352,5,0.5294117647058824,0,1,0,0,0,8,8,24.0,0.5,12.0
2450,14,9,5,2.9285714285714284,2.379120879120879,1,0,0,0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.1428571428571428,2.950212064914747,0.0,0.0,1,1,0,0.9285714285714286,3,0.4285714285714285,0,0,1,0,0,2,3,3.0,1.0,3.0
3336,28,9,4,2.25,0.9351851851851852,2,1,1,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.3571428571428571,0.0,2.611499798651746,0.0,2.4464393446710155,6,1,1,0.9642857142857144,5,0.4285714285714285,1,0,0,0,0,8,12,36.0,0.7857142857142857,28.285714285714285
5632,27,12,5,2.814814814814815,2.0028490028490027,2,1,1,1,0.0,0.0,0.037037037037037,0.2962962962962963,0.0,3.041381483404565,0.0,1.811278124459133,4,0,1,0.9629629629629628,4,0.4074074074074074,1,0,1,0,0,4,8,16.0,0.0,0.0
466,51,14,6,3.2745098039215685,2.5231372549019606,2,1,1,1,0.0196078431372549,0.0588235294117647,0.0588235294117647,0.2941176470588235,0.0196078431372549,3.058968533692501,0.0,2.789898095464287,8,1,3,0.9803921568627452,6,0.4313725490196078,1,0,1,0,0,12,19,68.11428751370197,0.8181818181818182,55.72987160211979
4118,24,14,6,3.25,2.1956521739130435,2,1,1,1,0.125,0.0416666666666666,0.0416666666666666,0.1666666666666666,0.0416666666666666,3.3494839817876887,1.584962500721156,1.5,3,3,1,0.9583333333333334,3,0.4583333333333333,0,1,0,0,0,7,8,22.45883937646084,1.875,42.11032383086406
4381,68,11,8,3.735294117647059,3.3020193151887622,2,1,1,1,0.0,0.1470588235294117,0.1029411764705882,0.1764705882352941,0.1323529411764706,2.936974930176271,0.0,2.4182958340544896,6,0,4,0.9852941176470588,6,0.4705882352941176,1,0,0,0,0,12,22,78.86917501586544,0.0,0.0
6490,12,9,5,2.333333333333333,2.242424242424242,1,0,0,0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,3.0220552088742005,0.0,0.0,1,0,1,0.9166666666666666,3,0.3333333333333333,0,0,1,0,0,1,2,0.0,0.0,0.0
3167,16,13,6,3.3125,3.1625,1,0,0,0,0.0625,0.0625,0.0,0.125,0.0,3.577819531114783,0.0,0.0,1,1,0,0.9375,3,0.4375,0,0,1,0,0,3,4,6.339850002884624,0.75,4.754887502163468
3314,30,13,5,2.8,1.6827586206896552,1,0,0,0,0.1333333333333333,0.1,0.0,0.2,0.0,3.4314018453921715,1.5,1.918295834054489,4,3,0,0.9666666666666668,4,0.5,0,0,1,0,0,10,13,43.18506523353571,1.9285714285714288,83.2854829503903
6580,19,10,5,2.8421052631578947,2.029239766081872,1,0,0,0,0.0,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.0526315789473684,3.050301855434981,0.0,1.5,3,0,2,0.9473684210526316,3,0.4736842105263157,0,0,1,0,0,6,7,18.09473750504809,0.0,0.0
